vehicle_id,timestamp,speed,location_coordinates
3,2023-02-02 15:40:00,85,"('58.0502', '-48.2437')"
3,2023-02-02 15:45:00,110,"('63.0502', '-53.2437')"
3,2023-02-02 15:50:00,135,"('68.05019999999999', '-58.2437')"
3,2023-02-02 15:55:00,160,"('73.05019999999999', '-63.2437')"
3,2023-02-02 16:00:00,185,"('78.05019999999999', '-68.24369999999999')"
3,2023-02-02 16:05:00,210,"('52.0502', '-42.2437')"
3,2023-02-02 16:10:00,235,"('57.0502', '-47.2437')"
3,2023-02-02 16:15:00,10,"('62.0502', '-52.2437')"
3,2023-02-02 16:20:00,35,"('67.05019999999999', '-57.2437')"
3,2023-02-02 16:25:00,60,"('72.05019999999999', '-62.2437')"
3,2023-02-02 16:30:00,85,"('77.05019999999999', '-67.24369999999999')"
3,2023-02-02 16:35:00,110,"('51.0502', '-41.2437')"
3,2023-02-02 16:40:00,135,"('56.0502', '-46.2437')"
3,2023-02-02 16:45:00,160,"('61.0502', '-51.2437')"
3,2023-02-02 16:50:00,185,"('66.05019999999999', '-56.2437')"
3,2023-02-02 16:55:00,210,"('71.05019999999999', '-61.2437')"
3,2023-02-02 17:00:00,235,"('76.05019999999999', '-66.24369999999999')"
3,2023-02-02 17:05:00,10,"('50.0502', '-40.2437')"
3,2023-02-02 17:10:00,35,"('55.0502', '-45.2437')"
3,2023-02-02 17:15:00,60,"('60.0502', '-50.2437')"
3,2023-02-02 17:20:00,85,"('65.05019999999999', '-55.2437')"
3,2023-02-02 17:25:00,110,"('70.05019999999999', '-60.2437')"
3,2023-02-02 17:30:00,135,"('75.05019999999999', '-65.24369999999999')"
3,2023-02-02 17:35:00,160,"('80.05019999999999', '-70.24369999999999')"
3,2023-02-02 17:40:00,185,"('54.0502', '-44.2437')"
3,2023-02-02 17:45:00,210,"('59.0502', '-49.2437')"
3,2023-02-02 17:50:00,235,"('64.05019999999999', '-54.2437')"
3,2023-02-02 17:55:00,10,"('69.05019999999999', '-59.2437')"
3,2023-02-02 18:00:00,35,"('74.05019999999999', '-64.24369999999999')"
3,2023-02-02 18:05:00,60,"('79.05019999999999', '-69.24369999999999')"
3,2023-02-02 18:10:00,85,"('53.0502', '-43.2437')"
3,2023-02-02 18:15:00,110,"('58.0502', '-48.2437')"
3,2023-02-02 18:20:00,135,"('63.0502', '-53.2437')"
3,2023-02-02 18:25:00,160,"('68.05019999999999', '-58.2437')"
3,2023-02-02 18:30:00,185,"('73.05019999999999', '-63.2437')"
3,2023-02-02 18:35:00,210,"('78.05019999999999', '-68.24369999999999')"
3,2023-02-02 18:40:00,235,"('52.0502', '-42.2437')"
3,2023-02-02 18:45:00,10,"('57.0502', '-47.2437')"
3,2023-02-02 18:50:00,35,"('62.0502', '-52.2437')"
3,2023-02-02 18:55:00,60,"('67.05019999999999', '-57.2437')"
3,2023-02-02 19:00:00,85,"('72.05019999999999', '-62.2437')"
3,2023-02-02 19:05:00,110,"('77.05019999999999', '-67.24369999999999')"
3,2023-02-02 19:10:00,135,"('51.0502', '-41.2437')"
3,2023-02-02 19:15:00,160,"('56.0502', '-46.2437')"
3,2023-02-02 19:20:00,185,"('61.0502', '-51.2437')"
3,2023-02-02 19:25:00,210,"('66.05019999999999', '-56.2437')"
3,2023-02-02 19:30:00,235,"('71.05019999999999', '-61.2437')"
3,2023-02-02 19:35:00,10,"('76.05019999999999', '-66.24369999999999')"
3,2023-02-02 19:40:00,35,"('50.0502', '-40.2437')"
3,2023-02-02 19:45:00,60,"('55.0502', '-45.2437')"
3,2023-02-02 19:50:00,85,"('60.0502', '-50.2437')"
3,2023-02-02 19:55:00,110,"('65.05019999999999', '-55.2437')"
3,2023-02-02 20:00:00,135,"('70.05019999999999', '-60.2437')"
3,2023-02-02 20:05:00,160,"('75.05019999999999', '-65.24369999999999')"
3,2023-02-02 20:10:00,185,"('80.05019999999999', '-70.24369999999999')"
3,2023-02-02 20:15:00,210,"('54.0502', '-44.2437')"
3,2023-02-02 20:20:00,235,"('59.0502', '-49.2437')"
3,2023-02-02 20:25:00,10,"('64.05019999999999', '-54.2437')"
3,2023-02-02 20:30:00,35,"('69.05019999999999', '-59.2437')"
3,2023-02-02 20:35:00,60,"('74.05019999999999', '-64.24369999999999')"
3,2023-02-02 20:40:00,85,"('79.05019999999999', '-69.24369999999999')"
3,2023-02-02 20:45:00,110,"('53.0502', '-43.2437')"
3,2023-02-02 20:50:00,135,"('58.0502', '-48.2437')"
3,2023-02-02 20:55:00,160,"('63.0502', '-53.2437')"
3,2023-02-02 21:00:00,185,"('68.05019999999999', '-58.2437')"
3,2023-02-02 21:05:00,210,"('73.05019999999999', '-63.2437')"
3,2023-02-02 21:10:00,235,"('78.05019999999999', '-68.24369999999999')"
3,2023-02-02 21:15:00,10,"('52.0502', '-42.2437')"
3,2023-02-02 21:20:00,35,"('57.0502', '-47.2437')"
3,2023-02-02 21:25:00,60,"('62.0502', '-52.2437')"
3,2023-02-02 21:30:00,85,"('67.05019999999999', '-57.2437')"
3,2023-02-02 21:35:00,110,"('72.05019999999999', '-62.2437')"
3,2023-02-02 21:40:00,135,"('77.05019999999999', '-67.24369999999999')"
3,2023-02-02 21:45:00,160,"('51.0502', '-41.2437')"
3,2023-02-02 21:50:00,185,"('56.0502', '-46.2437')"
3,2023-02-02 21:55:00,210,"('61.0502', '-51.2437')"
3,2023-02-02 22:00:00,235,"('66.05019999999999', '-56.2437')"
3,2023-02-02 22:05:00,10,"('71.05019999999999', '-61.2437')"
3,2023-02-02 22:10:00,35,"('76.05019999999999', '-66.24369999999999')"
3,2023-02-02 22:15:00,60,"('50.0502', '-40.2437')"
3,2023-02-02 22:20:00,85,"('55.0502', '-45.2437')"
3,2023-02-02 22:25:00,110,"('60.0502', '-50.2437')"
3,2023-02-02 22:30:00,135,"('65.05019999999999', '-55.2437')"
3,2023-02-02 22:35:00,160,"('70.05019999999999', '-60.2437')"
3,2023-02-02 22:40:00,185,"('75.05019999999999', '-65.24369999999999')"
3,2023-02-02 22:45:00,210,"('80.05019999999999', '-70.24369999999999')"
3,2023-02-02 22:50:00,235,"('54.0502', '-44.2437')"
3,2023-02-02 22:55:00,10,"('59.0502', '-49.2437')"
3,2023-02-02 23:00:00,35,"('64.05019999999999', '-54.2437')"
3,2023-02-02 23:05:00,60,"('69.05019999999999', '-59.2437')"
3,2023-02-02 23:10:00,85,"('74.05019999999999', '-64.24369999999999')"
3,2023-02-02 23:15:00,110,"('79.05019999999999', '-69.24369999999999')"
3,2023-02-02 23:20:00,135,"('53.0502', '-43.2437')"
3,2023-02-02 23:25:00,160,"('58.0502', '-48.2437')"
3,2023-02-02 23:30:00,185,"('63.0502', '-53.2437')"
3,2023-02-02 23:35:00,210,"('68.05019999999999', '-58.2437')"
3,2023-02-02 23:40:00,235,"('73.05019999999999', '-63.2437')"
3,2023-02-02 23:45:00,10,"('78.05019999999999', '-68.24369999999999')"
3,2023-02-02 23:50:00,35,"('52.0502', '-42.2437')"
3,2023-02-02 23:55:00,60,"('57.0502', '-47.2437')"
3,2023-02-03 00:00:00,85,"('62.0502', '-52.2437')"
3,2023-02-03 00:05:00,110,"('67.05019999999999', '-57.2437')"
3,2023-02-03 00:10:00,135,"('72.05019999999999', '-62.2437')"
3,2023-02-03 00:15:00,160,"('77.05019999999999', '-67.24369999999999')"
3,2023-02-03 00:20:00,185,"('51.0502', '-41.2437')"
3,2023-02-03 00:25:00,210,"('56.0502', '-46.2437')"
3,2023-02-03 00:30:00,235,"('61.0502', '-51.2437')"
3,2023-02-03 00:35:00,10,"('66.05019999999999', '-56.2437')"
3,2023-02-03 00:40:00,35,"('71.05019999999999', '-61.2437')"
3,2023-02-03 00:45:00,60,"('76.05019999999999', '-66.24369999999999')"
3,2023-02-03 00:50:00,85,"('50.0502', '-40.2437')"
3,2023-02-03 00:55:00,110,"('55.0502', '-45.2437')"
3,2023-02-03 01:00:00,135,"('60.0502', '-50.2437')"
3,2023-02-03 01:05:00,160,"('65.05019999999999', '-55.2437')"
3,2023-02-03 01:10:00,185,"('70.05019999999999', '-60.2437')"
3,2023-02-03 01:15:00,210,"('75.05019999999999', '-65.24369999999999')"
3,2023-02-03 01:20:00,235,"('80.05019999999999', '-70.24369999999999')"
3,2023-02-03 01:25:00,10,"('54.0502', '-44.2437')"
3,2023-02-03 01:30:00,35,"('59.0502', '-49.2437')"
3,2023-02-03 01:35:00,60,"('64.05019999999999', '-54.2437')"
3,2023-02-03 01:40:00,85,"('69.05019999999999', '-59.2437')"
3,2023-02-03 01:45:00,110,"('74.05019999999999', '-64.24369999999999')"
3,2023-02-03 01:50:00,135,"('79.05019999999999', '-69.24369999999999')"
3,2023-02-03 01:55:00,160,"('53.0502', '-43.2437')"
3,2023-02-03 02:00:00,185,"('58.0502', '-48.2437')"
3,2023-02-03 02:05:00,210,"('63.0502', '-53.2437')"
3,2023-02-03 02:10:00,235,"('68.05019999999999', '-58.2437')"
3,2023-02-03 02:15:00,10,"('73.05019999999999', '-63.2437')"
3,2023-02-03 02:20:00,35,"('78.05019999999999', '-68.24369999999999')"
3,2023-02-03 02:25:00,60,"('52.0502', '-42.2437')"
3,2023-02-03 02:30:00,85,"('57.0502', '-47.2437')"
3,2023-02-03 02:35:00,110,"('62.0502', '-52.2437')"
3,2023-02-03 02:40:00,135,"('67.05019999999999', '-57.2437')"
3,2023-02-03 02:45:00,160,"('72.05019999999999', '-62.2437')"
3,2023-02-03 02:50:00,185,"('77.05019999999999', '-67.24369999999999')"
3,2023-02-03 02:55:00,210,"('51.0502', '-41.2437')"
3,2023-02-03 03:00:00,235,"('56.0502', '-46.2437')"
3,2023-02-03 03:05:00,10,"('61.0502', '-51.2437')"
3,2023-02-03 03:10:00,35,"('66.05019999999999', '-56.2437')"
3,2023-02-03 03:15:00,60,"('71.05019999999999', '-61.2437')"
3,2023-02-03 03:20:00,85,"('76.05019999999999', '-66.24369999999999')"
3,2023-02-03 03:25:00,110,"('50.0502', '-40.2437')"
3,2023-02-03 03:30:00,135,"('55.0502', '-45.2437')"
3,2023-02-03 03:35:00,160,"('60.0502', '-50.2437')"
3,2023-02-03 03:40:00,185,"('65.05019999999999', '-55.2437')"
3,2023-02-03 03:45:00,210,"('70.05019999999999', '-60.2437')"
3,2023-02-03 03:50:00,235,"('75.05019999999999', '-65.24369999999999')"
3,2023-02-03 03:55:00,10,"('80.05019999999999', '-70.24369999999999')"
3,2023-02-03 04:00:00,35,"('54.0502', '-44.2437')"
3,2023-02-03 04:05:00,60,"('59.0502', '-49.2437')"
3,2023-02-03 04:10:00,85,"('64.05019999999999', '-54.2437')"
3,2023-02-03 04:15:00,110,"('69.05019999999999', '-59.2437')"
3,2023-02-03 04:20:00,135,"('74.05019999999999', '-64.24369999999999')"
3,2023-02-03 04:25:00,160,"('79.05019999999999', '-69.24369999999999')"
3,2023-02-03 04:30:00,185,"('53.0502', '-43.2437')"
3,2023-02-03 04:35:00,210,"('58.0502', '-48.2437')"
3,2023-02-03 04:40:00,235,"('63.0502', '-53.2437')"
3,2023-02-03 04:45:00,10,"('68.05019999999999', '-58.2437')"
3,2023-02-03 04:50:00,35,"('73.05019999999999', '-63.2437')"
3,2023-02-03 04:55:00,60,"('78.05019999999999', '-68.24369999999999')"
3,2023-02-03 05:00:00,85,"('52.0502', '-42.2437')"
3,2023-02-03 05:05:00,110,"('57.0502', '-47.2437')"
3,2023-02-03 05:10:00,135,"('62.0502', '-52.2437')"
3,2023-02-03 05:15:00,160,"('67.05019999999999', '-57.2437')"
3,2023-02-03 05:20:00,185,"('72.05019999999999', '-62.2437')"
3,2023-02-03 05:25:00,210,"('77.05019999999999', '-67.24369999999999')"
3,2023-02-03 05:30:00,235,"('51.0502', '-41.2437')"
3,2023-02-03 05:35:00,10,"('56.0502', '-46.2437')"
3,2023-02-03 05:40:00,35,"('61.0502', '-51.2437')"
3,2023-02-03 05:45:00,60,"('66.05019999999999', '-56.2437')"
3,2023-02-03 05:50:00,85,"('71.05019999999999', '-61.2437')"
3,2023-02-03 05:55:00,110,"('76.05019999999999', '-66.24369999999999')"
3,2023-02-03 06:00:00,135,"('50.0502', '-40.2437')"
3,2023-02-03 06:05:00,160,"('55.0502', '-45.2437')"
3,2023-02-03 06:10:00,185,"('60.0502', '-50.2437')"
3,2023-02-03 06:15:00,210,"('65.05019999999999', '-55.2437')"
3,2023-02-03 06:20:00,235,"('70.05019999999999', '-60.2437')"
3,2023-02-03 06:25:00,10,"('75.05019999999999', '-65.24369999999999')"
3,2023-02-03 06:30:00,35,"('80.05019999999999', '-70.24369999999999')"
3,2023-02-03 06:35:00,60,"('54.0502', '-44.2437')"
3,2023-02-03 06:40:00,85,"('59.0502', '-49.2437')"
3,2023-02-03 06:45:00,110,"('64.05019999999999', '-54.2437')"
3,2023-02-03 06:50:00,135,"('69.05019999999999', '-59.2437')"
3,2023-02-03 06:55:00,160,"('74.05019999999999', '-64.24369999999999')"
3,2023-02-03 07:00:00,185,"('79.05019999999999', '-69.24369999999999')"
3,2023-02-03 07:05:00,210,"('53.0502', '-43.2437')"
3,2023-02-03 07:10:00,235,"('58.0502', '-48.2437')"
3,2023-02-03 07:15:00,10,"('63.0502', '-53.2437')"
3,2023-02-03 07:20:00,35,"('68.05019999999999', '-58.2437')"
3,2023-02-03 07:25:00,60,"('73.05019999999999', '-63.2437')"
3,2023-02-03 07:30:00,85,"('78.05019999999999', '-68.24369999999999')"
3,2023-02-03 07:35:00,110,"('52.0502', '-42.2437')"
3,2023-02-03 07:40:00,135,"('57.0502', '-47.2437')"
3,2023-02-03 07:45:00,160,"('62.0502', '-52.2437')"
3,2023-02-03 07:50:00,185,"('67.05019999999999', '-57.2437')"
3,2023-02-03 07:55:00,210,"('72.05019999999999', '-62.2437')"
3,2023-02-03 08:00:00,235,"('77.05019999999999', '-67.24369999999999')"
3,2023-02-03 08:05:00,10,"('51.0502', '-41.2437')"
3,2023-02-03 08:10:00,35,"('56.0502', '-46.2437')"
3,2023-02-03 08:15:00,60,"('61.0502', '-51.2437')"
3,2023-02-03 08:20:00,85,"('66.05019999999999', '-56.2437')"
3,2023-02-03 08:25:00,110,"('71.05019999999999', '-61.2437')"
3,2023-02-03 08:30:00,135,"('76.05019999999999', '-66.24369999999999')"
3,2023-02-03 08:35:00,160,"('50.0502', '-40.2437')"
3,2023-02-03 08:40:00,185,"('55.0502', '-45.2437')"
3,2023-02-03 08:45:00,210,"('60.0502', '-50.2437')"
3,2023-02-03 08:50:00,235,"('65.05019999999999', '-55.2437')"
3,2023-02-03 08:55:00,10,"('70.05019999999999', '-60.2437')"
3,2023-02-03 09:00:00,35,"('75.05019999999999', '-65.24369999999999')"
3,2023-02-03 09:05:00,60,"('80.05019999999999', '-70.24369999999999')"
3,2023-02-03 09:10:00,85,"('54.0502', '-44.2437')"
3,2023-02-03 09:15:00,110,"('59.0502', '-49.2437')"
3,2023-02-03 09:20:00,135,"('64.05019999999999', '-54.2437')"
3,2023-02-03 09:25:00,160,"('69.05019999999999', '-59.2437')"
3,2023-02-03 09:30:00,185,"('74.05019999999999', '-64.24369999999999')"
3,2023-02-03 09:35:00,210,"('79.05019999999999', '-69.24369999999999')"
3,2023-02-03 09:40:00,235,"('53.0502', '-43.2437')"
3,2023-02-03 09:45:00,10,"('58.0502', '-48.2437')"
3,2023-02-03 09:50:00,35,"('63.0502', '-53.2437')"
3,2023-02-03 09:55:00,60,"('68.05019999999999', '-58.2437')"
3,2023-02-03 10:00:00,85,"('73.05019999999999', '-63.2437')"
3,2023-02-03 10:05:00,110,"('78.05019999999999', '-68.24369999999999')"
3,2023-02-03 10:10:00,135,"('52.0502', '-42.2437')"
3,2023-02-03 10:15:00,160,"('57.0502', '-47.2437')"
3,2023-02-03 10:20:00,185,"('62.0502', '-52.2437')"
3,2023-02-03 10:25:00,210,"('67.05019999999999', '-57.2437')"
3,2023-02-03 10:30:00,235,"('72.05019999999999', '-62.2437')"
3,2023-02-03 10:35:00,10,"('77.05019999999999', '-67.24369999999999')"
3,2023-02-03 10:40:00,35,"('51.0502', '-41.2437')"
3,2023-02-03 10:45:00,60,"('56.0502', '-46.2437')"
3,2023-02-03 10:50:00,85,"('61.0502', '-51.2437')"
3,2023-02-03 10:55:00,110,"('66.05019999999999', '-56.2437')"
3,2023-02-03 11:00:00,135,"('71.05019999999999', '-61.2437')"
3,2023-02-03 11:05:00,160,"('76.05019999999999', '-66.24369999999999')"
3,2023-02-03 11:10:00,185,"('50.0502', '-40.2437')"
3,2023-02-03 11:15:00,210,"('55.0502', '-45.2437')"
3,2023-02-03 11:20:00,235,"('60.0502', '-50.2437')"
3,2023-02-03 11:25:00,10,"('65.05019999999999', '-55.2437')"
3,2023-02-03 11:30:00,35,"('70.05019999999999', '-60.2437')"
3,2023-02-03 11:35:00,60,"('75.05019999999999', '-65.24369999999999')"
3,2023-02-03 11:40:00,85,"('80.05019999999999', '-70.24369999999999')"
3,2023-02-03 11:45:00,110,"('54.0502', '-44.2437')"
3,2023-02-03 11:50:00,135,"('59.0502', '-49.2437')"
3,2023-02-03 11:55:00,160,"('64.05019999999999', '-54.2437')"
3,2023-02-03 12:00:00,185,"('69.05019999999999', '-59.2437')"
3,2023-02-03 12:05:00,210,"('74.05019999999999', '-64.24369999999999')"
3,2023-02-03 12:10:00,235,"('79.05019999999999', '-69.24369999999999')"
3,2023-02-03 12:15:00,10,"('53.0502', '-43.2437')"
3,2023-02-03 12:20:00,35,"('58.0502', '-48.2437')"
3,2023-02-03 12:25:00,60,"('63.0502', '-53.2437')"
3,2023-02-03 12:30:00,85,"('68.05019999999999', '-58.2437')"
3,2023-02-03 12:35:00,110,"('73.05019999999999', '-63.2437')"
3,2023-02-03 12:40:00,135,"('78.05019999999999', '-68.24369999999999')"
3,2023-02-03 12:45:00,160,"('52.0502', '-42.2437')"
3,2023-02-03 12:50:00,185,"('57.0502', '-47.2437')"
3,2023-02-03 12:55:00,210,"('62.0502', '-52.2437')"
3,2023-02-03 13:00:00,235,"('67.05019999999999', '-57.2437')"
3,2023-02-03 13:05:00,10,"('72.05019999999999', '-62.2437')"
3,2023-02-03 13:10:00,35,"('77.05019999999999', '-67.24369999999999')"
3,2023-02-03 13:15:00,60,"('51.0502', '-41.2437')"
3,2023-02-03 13:20:00,85,"('56.0502', '-46.2437')"
3,2023-02-03 13:25:00,110,"('61.0502', '-51.2437')"
3,2023-02-03 13:30:00,135,"('66.05019999999999', '-56.2437')"
3,2023-02-03 13:35:00,160,"('71.05019999999999', '-61.2437')"
3,2023-02-03 13:40:00,185,"('76.05019999999999', '-66.24369999999999')"
3,2023-02-03 13:45:00,210,"('50.0502', '-40.2437')"
3,2023-02-03 13:50:00,235,"('55.0502', '-45.2437')"
3,2023-02-03 13:55:00,10,"('60.0502', '-50.2437')"
3,2023-02-03 14:00:00,35,"('65.05019999999999', '-55.2437')"
3,2023-02-03 14:05:00,60,"('70.05019999999999', '-60.2437')"
3,2023-02-03 14:10:00,85,"('75.05019999999999', '-65.24369999999999')"
3,2023-02-03 14:15:00,110,"('80.05019999999999', '-70.24369999999999')"
3,2023-02-03 14:20:00,135,"('54.0502', '-44.2437')"
3,2023-02-03 14:25:00,160,"('59.0502', '-49.2437')"
3,2023-02-03 14:30:00,185,"('64.05019999999999', '-54.2437')"
3,2023-02-03 14:35:00,210,"('69.05019999999999', '-59.2437')"
3,2023-02-03 14:40:00,235,"('74.05019999999999', '-64.24369999999999')"
3,2023-02-03 14:45:00,10,"('79.05019999999999', '-69.24369999999999')"
3,2023-02-03 14:50:00,35,"('53.0502', '-43.2437')"
3,2023-02-03 14:55:00,60,"('58.0502', '-48.2437')"
3,2023-02-03 15:00:00,85,"('63.0502', '-53.2437')"
3,2023-02-03 15:05:00,110,"('68.05019999999999', '-58.2437')"
3,2023-02-03 15:10:00,135,"('73.05019999999999', '-63.2437')"
3,2023-02-03 15:15:00,160,"('78.05019999999999', '-68.24369999999999')"
3,2023-02-03 15:20:00,185,"('52.0502', '-42.2437')"
3,2023-02-03 15:25:00,210,"('57.0502', '-47.2437')"
3,2023-02-03 15:30:00,235,"('62.0502', '-52.2437')"
3,2023-02-03 15:35:00,10,"('67.05019999999999', '-57.2437')"
3,2023-02-03 15:40:00,35,"('72.05019999999999', '-62.2437')"
3,2023-02-03 15:45:00,60,"('77.05019999999999', '-67.24369999999999')"
3,2023-02-03 15:50:00,85,"('51.0502', '-41.2437')"
3,2023-02-03 15:55:00,110,"('56.0502', '-46.2437')"
3,2023-02-03 16:00:00,135,"('61.0502', '-51.2437')"
3,2023-02-03 16:05:00,160,"('66.05019999999999', '-56.2437')"
3,2023-02-03 16:10:00,185,"('71.05019999999999', '-61.2437')"
3,2023-02-03 16:15:00,210,"('76.05019999999999', '-66.24369999999999')"
3,2023-02-03 16:20:00,235,"('50.0502', '-40.2437')"
3,2023-02-03 16:25:00,10,"('55.0502', '-45.2437')"
3,2023-02-03 16:30:00,35,"('60.0502', '-50.2437')"
3,2023-02-03 16:35:00,60,"('65.05019999999999', '-55.2437')"
3,2023-02-03 16:40:00,85,"('70.05019999999999', '-60.2437')"
3,2023-02-03 16:45:00,110,"('75.05019999999999', '-65.24369999999999')"
3,2023-02-03 16:50:00,135,"('80.05019999999999', '-70.24369999999999')"
3,2023-02-03 16:55:00,160,"('54.0502', '-44.2437')"
3,2023-02-03 17:00:00,185,"('59.0502', '-49.2437')"
3,2023-02-03 17:05:00,210,"('64.05019999999999', '-54.2437')"
3,2023-02-03 17:10:00,235,"('69.05019999999999', '-59.2437')"
3,2023-02-03 17:15:00,10,"('74.05019999999999', '-64.24369999999999')"
3,2023-02-03 17:20:00,35,"('79.05019999999999', '-69.24369999999999')"
3,2023-02-03 17:25:00,60,"('53.0502', '-43.2437')"
3,2023-02-03 17:30:00,85,"('58.0502', '-48.2437')"
3,2023-02-03 17:35:00,110,"('63.0502', '-53.2437')"
3,2023-02-03 17:40:00,135,"('68.05019999999999', '-58.2437')"
3,2023-02-03 17:45:00,160,"('73.05019999999999', '-63.2437')"
3,2023-02-03 17:50:00,185,"('78.05019999999999', '-68.24369999999999')"
3,2023-02-03 17:55:00,210,"('52.0502', '-42.2437')"
3,2023-02-03 18:00:00,235,"('57.0502', '-47.2437')"
3,2023-02-03 18:05:00,10,"('62.0502', '-52.2437')"
3,2023-02-03 18:10:00,35,"('67.05019999999999', '-57.2437')"
3,2023-02-03 18:15:00,60,"('72.05019999999999', '-62.2437')"
3,2023-02-03 18:20:00,85,"('77.05019999999999', '-67.24369999999999')"
3,2023-02-03 18:25:00,110,"('51.0502', '-41.2437')"
3,2023-02-03 18:30:00,135,"('56.0502', '-46.2437')"
3,2023-02-03 18:35:00,160,"('61.0502', '-51.2437')"
3,2023-02-03 18:40:00,185,"('66.05019999999999', '-56.2437')"
3,2023-02-03 18:45:00,210,"('71.05019999999999', '-61.2437')"
3,2023-02-03 18:50:00,235,"('76.05019999999999', '-66.24369999999999')"
3,2023-02-03 18:55:00,10,"('50.0502', '-40.2437')"
3,2023-02-03 19:00:00,35,"('55.0502', '-45.2437')"
3,2023-02-03 19:05:00,60,"('60.0502', '-50.2437')"
3,2023-02-03 19:10:00,85,"('65.05019999999999', '-55.2437')"
3,2023-02-03 19:15:00,110,"('70.05019999999999', '-60.2437')"
3,2023-02-03 19:20:00,135,"('75.05019999999999', '-65.24369999999999')"
3,2023-02-03 19:25:00,160,"('80.05019999999999', '-70.24369999999999')"
3,2023-02-03 19:30:00,185,"('54.0502', '-44.2437')"
3,2023-02-03 19:35:00,210,"('59.0502', '-49.2437')"
3,2023-02-03 19:40:00,235,"('64.05019999999999', '-54.2437')"
3,2023-02-03 19:45:00,10,"('69.05019999999999', '-59.2437')"
3,2023-02-03 19:50:00,35,"('74.05019999999999', '-64.24369999999999')"
3,2023-02-03 19:55:00,60,"('79.05019999999999', '-69.24369999999999')"
3,2023-02-03 20:00:00,85,"('53.0502', '-43.2437')"
3,2023-02-03 20:05:00,110,"('58.0502', '-48.2437')"
3,2023-02-03 20:10:00,135,"('63.0502', '-53.2437')"
3,2023-02-03 20:15:00,160,"('68.05019999999999', '-58.2437')"
3,2023-02-03 20:20:00,185,"('73.05019999999999', '-63.2437')"
3,2023-02-03 20:25:00,210,"('78.05019999999999', '-68.24369999999999')"
3,2023-02-03 20:30:00,235,"('52.0502', '-42.2437')"
3,2023-02-03 20:35:00,10,"('57.0502', '-47.2437')"
3,2023-02-03 20:40:00,35,"('62.0502', '-52.2437')"
3,2023-02-03 20:45:00,60,"('67.05019999999999', '-57.2437')"
3,2023-02-03 20:50:00,85,"('72.05019999999999', '-62.2437')"
3,2023-02-03 20:55:00,110,"('77.05019999999999', '-67.24369999999999')"
3,2023-02-03 21:00:00,135,"('51.0502', '-41.2437')"
3,2023-02-03 21:05:00,160,"('56.0502', '-46.2437')"
3,2023-02-03 21:10:00,185,"('61.0502', '-51.2437')"
3,2023-02-03 21:15:00,210,"('66.05019999999999', '-56.2437')"
3,2023-02-03 21:20:00,235,"('71.05019999999999', '-61.2437')"
3,2023-02-03 21:25:00,10,"('76.05019999999999', '-66.24369999999999')"
3,2023-02-03 21:30:00,35,"('50.0502', '-40.2437')"
3,2023-02-03 21:35:00,60,"('55.0502', '-45.2437')"
3,2023-02-03 21:40:00,85,"('60.0502', '-50.2437')"
3,2023-02-03 21:45:00,110,"('65.05019999999999', '-55.2437')"
3,2023-02-03 21:50:00,135,"('70.05019999999999', '-60.2437')"
3,2023-02-03 21:55:00,160,"('75.05019999999999', '-65.24369999999999')"
3,2023-02-03 22:00:00,185,"('80.05019999999999', '-70.24369999999999')"
3,2023-02-03 22:05:00,210,"('54.0502', '-44.2437')"
3,2023-02-03 22:10:00,235,"('59.0502', '-49.2437')"
3,2023-02-03 22:15:00,10,"('64.05019999999999', '-54.2437')"
3,2023-02-03 22:20:00,35,"('69.05019999999999', '-59.2437')"
3,2023-02-03 22:25:00,60,"('74.05019999999999', '-64.24369999999999')"
3,2023-02-03 22:30:00,85,"('79.05019999999999', '-69.24369999999999')"
3,2023-02-03 22:35:00,110,"('53.0502', '-43.2437')"
3,2023-02-03 22:40:00,135,"('58.0502', '-48.2437')"
3,2023-02-03 22:45:00,160,"('63.0502', '-53.2437')"
3,2023-02-03 22:50:00,185,"('68.05019999999999', '-58.2437')"
3,2023-02-03 22:55:00,210,"('73.05019999999999', '-63.2437')"
3,2023-02-03 23:00:00,235,"('78.05019999999999', '-68.24369999999999')"
3,2023-02-03 23:05:00,10,"('52.0502', '-42.2437')"
3,2023-02-03 23:10:00,35,"('57.0502', '-47.2437')"
3,2023-02-03 23:15:00,60,"('62.0502', '-52.2437')"
3,2023-02-03 23:20:00,85,"('67.05019999999999', '-57.2437')"
3,2023-02-03 23:25:00,110,"('72.05019999999999', '-62.2437')"
3,2023-02-03 23:30:00,135,"('77.05019999999999', '-67.24369999999999')"
3,2023-02-03 23:35:00,160,"('51.0502', '-41.2437')"
3,2023-02-03 23:40:00,185,"('56.0502', '-46.2437')"
3,2023-02-03 23:45:00,210,"('61.0502', '-51.2437')"
3,2023-02-03 23:50:00,235,"('66.05019999999999', '-56.2437')"
3,2023-02-03 23:55:00,10,"('71.05019999999999', '-61.2437')"
3,2023-02-04 00:00:00,35,"('76.05019999999999', '-66.24369999999999')"
3,2023-02-04 00:05:00,60,"('50.0502', '-40.2437')"
3,2023-02-04 00:10:00,85,"('55.0502', '-45.2437')"
3,2023-02-04 00:15:00,110,"('60.0502', '-50.2437')"
3,2023-02-04 00:20:00,135,"('65.05019999999999', '-55.2437')"
3,2023-02-04 00:25:00,160,"('70.05019999999999', '-60.2437')"
3,2023-02-04 00:30:00,185,"('75.05019999999999', '-65.24369999999999')"
